id,nombre,latitud,longitud,direccion,fecha_inicio,hora_inicio,fecha_fin,hora_fin,trafico_flujo,trafico_vehiculo
TRAF-PM-08,PM-08 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,17:00,2026-02-08,18:00,142,general
TRAF-PM-08,PM-08 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,18:00,2026-02-08,19:00,257,general
TRAF-PM-08,PM-08 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,19:00,2026-02-08,20:00,319,general
TRAF-PM-08,PM-08 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,20:00,2026-02-08,21:00,266,general
TRAF-PM-08,PM-08 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,21:00,2026-02-08,22:00,231,general
TRAF-PM-08,PM-08 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,22:00,2026-02-08,23:00,222,general
TRAF-PM-08,PM-08 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,23:00,2026-02-08,23:59,244,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,00:00,2026-02-04,01:00,270,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,01:00,2026-02-04,02:00,253,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,02:00,2026-02-04,03:00,227,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,03:00,2026-02-04,04:00,218,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,04:00,2026-02-04,05:00,240,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,05:00,2026-02-04,06:00,283,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,06:00,2026-02-04,07:00,305,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,07:00,2026-02-04,08:00,253,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,08:00,2026-02-04,09:00,174,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,09:00,2026-02-04,10:00,105,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,10:00,2026-02-04,11:00,57,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,11:00,2026-02-04,12:00,44,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,12:00,2026-02-04,13:00,26,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,13:00,2026-02-04,14:00,17,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,14:00,2026-02-04,15:00,17,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,15:00,2026-02-04,16:00,26,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,16:00,2026-02-04,17:00,61,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,17:00,2026-02-04,18:00,139,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,18:00,2026-02-04,19:00,253,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,19:00,2026-02-04,20:00,314,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,20:00,2026-02-04,21:00,261,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,21:00,2026-02-04,22:00,227,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,22:00,2026-02-04,23:00,218,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-04,23:00,2026-02-04,23:59,240,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,00:00,2026-02-07,01:00,245,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,01:00,2026-02-07,02:00,276,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,02:00,2026-02-07,03:00,258,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,03:00,2026-02-07,04:00,231,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,04:00,2026-02-07,05:00,222,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,05:00,2026-02-07,06:00,245,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,06:00,2026-02-07,07:00,289,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,07:00,2026-02-07,08:00,312,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,08:00,2026-02-07,09:00,258,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,09:00,2026-02-07,10:00,178,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,10:00,2026-02-07,11:00,107,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,11:00,2026-02-07,12:00,58,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,12:00,2026-02-07,13:00,44,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,13:00,2026-02-07,14:00,27,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,14:00,2026-02-07,15:00,18,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,15:00,2026-02-07,16:00,18,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,16:00,2026-02-07,17:00,27,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,17:00,2026-02-07,18:00,62,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,18:00,2026-02-07,19:00,142,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,19:00,2026-02-07,20:00,258,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,20:00,2026-02-07,21:00,320,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,21:00,2026-02-07,22:00,267,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,22:00,2026-02-07,23:00,231,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-07,23:00,2026-02-07,23:59,222,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,00:00,2026-02-08,01:00,221,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,01:00,2026-02-08,02:00,249,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,02:00,2026-02-08,03:00,233,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,03:00,2026-02-08,04:00,209,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,04:00,2026-02-08,05:00,201,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,05:00,2026-02-08,06:00,221,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,06:00,2026-02-08,07:00,261,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,07:00,2026-02-08,08:00,281,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,08:00,2026-02-08,09:00,233,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,09:00,2026-02-08,10:00,161,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,10:00,2026-02-08,11:00,96,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,11:00,2026-02-08,12:00,52,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,12:00,2026-02-08,13:00,40,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,13:00,2026-02-08,14:00,24,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,14:00,2026-02-08,15:00,16,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,15:00,2026-02-08,16:00,16,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,16:00,2026-02-08,17:00,24,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,17:00,2026-02-08,18:00,56,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,18:00,2026-02-08,19:00,128,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,19:00,2026-02-08,20:00,233,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,20:00,2026-02-08,21:00,289,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,21:00,2026-02-08,22:00,241,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,22:00,2026-02-08,23:00,209,general
TRAF-PM-09,PM-09 Victoria,36.727094914963864,-4.413646997952011,Victoria,2026-02-08,23:00,2026-02-08,23:59,201,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,00:00,2026-02-04,01:00,701,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,01:00,2026-02-04,02:00,581,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,02:00,2026-02-04,03:00,401,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,03:00,2026-02-04,04:00,240,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,04:00,2026-02-04,05:00,130,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,05:00,2026-02-04,06:00,100,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,06:00,2026-02-04,07:00,60,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,07:00,2026-02-04,08:00,40,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,08:00,2026-02-04,09:00,40,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,09:00,2026-02-04,10:00,60,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,10:00,2026-02-04,11:00,140,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,11:00,2026-02-04,12:00,321,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,12:00,2026-02-04,13:00,581,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,13:00,2026-02-04,14:00,721,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,14:00,2026-02-04,15:00,601,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,15:00,2026-02-04,16:00,521,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,16:00,2026-02-04,17:00,501,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,17:00,2026-02-04,18:00,551,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,18:00,2026-02-04,19:00,621,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,19:00,2026-02-04,20:00,581,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,20:00,2026-02-04,21:00,521,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,21:00,2026-02-04,22:00,501,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,22:00,2026-02-04,23:00,551,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,23:00,2026-02-04,23:59,651,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,00:00,2026-02-07,01:00,829,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,01:00,2026-02-07,02:00,687,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,02:00,2026-02-07,03:00,474,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,03:00,2026-02-07,04:00,284,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,04:00,2026-02-07,05:00,154,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,05:00,2026-02-07,06:00,118,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,06:00,2026-02-07,07:00,71,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,07:00,2026-02-07,08:00,47,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,08:00,2026-02-07,09:00,47,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,09:00,2026-02-07,10:00,71,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,10:00,2026-02-07,11:00,166,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,11:00,2026-02-07,12:00,379,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,12:00,2026-02-07,13:00,687,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,13:00,2026-02-07,14:00,853,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,14:00,2026-02-07,15:00,711,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,15:00,2026-02-07,16:00,616,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,16:00,2026-02-07,17:00,592,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,17:00,2026-02-07,18:00,651,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,18:00,2026-02-07,19:00,734,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,19:00,2026-02-07,20:00,687,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,20:00,2026-02-07,21:00,616,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,21:00,2026-02-07,22:00,592,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,22:00,2026-02-07,23:00,651,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,23:00,2026-02-07,23:59,770,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,00:00,2026-02-08,01:00,594,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,01:00,2026-02-08,02:00,738,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,02:00,2026-02-08,03:00,615,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,03:00,2026-02-08,04:00,533,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,04:00,2026-02-08,05:00,512,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,05:00,2026-02-08,06:00,563,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,06:00,2026-02-08,07:00,635,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,07:00,2026-02-08,08:00,594,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,08:00,2026-02-08,09:00,533,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,09:00,2026-02-08,10:00,512,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,10:00,2026-02-08,11:00,563,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,11:00,2026-02-08,12:00,666,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,12:00,2026-02-08,13:00,717,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,13:00,2026-02-08,14:00,594,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,14:00,2026-02-08,15:00,410,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,15:00,2026-02-08,16:00,246,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,16:00,2026-02-08,17:00,133,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,17:00,2026-02-08,18:00,102,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,18:00,2026-02-08,19:00,61,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,19:00,2026-02-08,20:00,41,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,20:00,2026-02-08,21:00,41,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,21:00,2026-02-08,22:00,61,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,22:00,2026-02-08,23:00,143,general
TRAF-PM-10,PM-10 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-08,23:00,2026-02-08,23:59,328,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,00:00,2026-02-04,01:00,307,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,01:00,2026-02-04,02:00,330,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,02:00,2026-02-04,03:00,274,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,03:00,2026-02-04,04:00,189,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,04:00,2026-02-04,05:00,113,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,05:00,2026-02-04,06:00,61,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,06:00,2026-02-04,07:00,47,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,07:00,2026-02-04,08:00,28,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,08:00,2026-02-04,09:00,19,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,09:00,2026-02-04,10:00,19,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,10:00,2026-02-04,11:00,28,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,11:00,2026-02-04,12:00,66,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,12:00,2026-02-04,13:00,151,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,13:00,2026-02-04,14:00,274,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,14:00,2026-02-04,15:00,340,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,15:00,2026-02-04,16:00,283,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,16:00,2026-02-04,17:00,245,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,17:00,2026-02-04,18:00,236,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,18:00,2026-02-04,19:00,259,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,19:00,2026-02-04,20:00,293,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,20:00,2026-02-04,21:00,274,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,21:00,2026-02-04,22:00,245,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,22:00,2026-02-04,23:00,236,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-04,23:00,2026-02-04,23:59,259,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,00:00,2026-02-07,01:00,309,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,01:00,2026-02-07,02:00,289,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,02:00,2026-02-07,03:00,259,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,03:00,2026-02-07,04:00,249,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,04:00,2026-02-07,05:00,274,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,05:00,2026-02-07,06:00,324,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,06:00,2026-02-07,07:00,349,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,07:00,2026-02-07,08:00,289,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,08:00,2026-02-07,09:00,199,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,09:00,2026-02-07,10:00,120,general
TRAF-PM-11,PM-11 Túnel de la Alcazaba,36.7224312,-4.4165168,Túnel de la Alcazaba,2026-02-07,10:00,2026-02-07,11:00,65,general
