id,nombre,latitud,longitud,direccion,tipo_plaza,plaza_numero,plaza_longitud
PLAZ-PMR-66260,APARCAPMR_1186,36.7531974,-4.4242801,Camino de Casabermeja,pmr,2,
PLAZ-PMR-81031,APARCAPMR_1103,36.7398003,-4.4267102,Calle Doctor Carrión Pérez,pmr,1,
PLAZ-PMR-67033,APARCAPMR_069,36.7147964,-4.4232168,Calle Somera,pmr,2,
PLAZ-PMR-66438,APARCAPMR_1060,36.749524,-4.422364,Calle Emilio Thuillier,pmr,1,
PLAZ-PMR-67092,APARCAPMR_322,36.7291465,-4.4343902,Calle Blas de Lezo,pmr,2,
PLAZ-PMR-66327,APARCAPMR_861,36.726784,-4.412168,Calle Macabeos,pmr,1,
PLAZ-PMR-66483,APARCAPMR_583,36.7223967,-4.4324979,Calle Pelayo,pmr,2,
PLAZ-PMR-80687,APARCAPMR_1456,36.7416344,-4.4319197,Calle Jabalón,pmr,1,
PLAZ-PMR-67123,APARCAPMR_190,36.74226,-4.432878,Calle Guadiato,pmr,1,
PLAZ-PMR-78439,APARCAPMR_1387,36.7330912,-4.4244911,Calle Leopoldo Werner,pmr,1,
PLAZ-PMR-66744,APARCAPMR_926,36.717568,-4.411879,Calle Faro,pmr,1,
PLAZ-PMR-67129,APARCAPMR_044,36.7288273,-4.4270222,Paseo Martiricos,pmr,2,
PLAZ-PMR-67073,APARCAPMR_261,36.746685,-4.4206161,Calle Díaz Camacho,pmr,1,
PLAZ-PMR-66152,APARCAPMR_843,36.7381733,-4.4323574,Calle Guadalbullón,pmr,1,
PLAZ-PMR-67091,APARCAPMR_096,36.7282394,-4.4345766,Calle Blas de Lezo,pmr,2,
PLAZ-PMR-67278,APARCAPMR_492,36.7475298,-4.4216893,Calle Emilio Thuillier,pmr,1,
PLAZ-PMR-66305,APARCAPMR_842,36.7518123,-4.4233506,Camino de Casabermeja,pmr,1,
PLAZ-PMR-66484,APARCAPMR_631,36.7272763,-4.4236815,Calle San Bartolomé,pmr,1,
PLAZ-PMR-66964,APARCAPMR_376,36.6990382,-4.4726104,Camino de los Prados,pmr,1,
PLAZ-PMR-66813,APARCAPMR_1014,36.665818,-4.500024,Calle de Luis de Narváez,pmr,1,
PLAZ-PMR-66210,APARCAPMR_1181,36.7005266,-4.4762113,Calle Felipe Pedrell,pmr,1,
PLAZ-PMR-81025,APARCAPMR_1415,36.7151848,-4.5194938,Calle María Malibrán,pmr,1,
PLAZ-PMR-81027,APARCAPMR_1417,36.7156635,-4.5196308,Calle María Malibrán,pmr,1,
PLAZ-PMR-81026,APARCAPMR_1416,36.7157174,-4.5194115,Calle María Malibrán,pmr,1,
PLAZ-PMR-81024,APARCAPMR_1414,36.7152411,-4.5192775,Calle María Malibrán,pmr,1,
PLAZ-PMR-66652,APARCAPMR_648,36.7047843,-4.5068843,Calle Guadalquivirejo,pmr,1,
PLAZ-PMR-66819,APARCAPMR_971,36.726548,-4.532175,Calle el Requinto,pmr,1,
PLAZ-PMR-80995,APARCAPMR_910,36.7215265,-4.3596292,Pasaje Mora,pmr,1,
PLAZ-PMR-67271,APARCAPMR_194,36.7055256,-4.5060018,Calle Salino,pmr,2,
PLAZ-PMR-66236,APARCAPMR_788,36.704098,-4.507141,Calle Salino,pmr,1,
PLAZ-PMR-66727,APARCAPMR_1099,36.704671,-4.506581,Calle Salino,pmr,1,
PLAZ-PMR-66714,APARCAPMR_1183,36.7196013,-4.4430526,Calle Pedro Luis Gálvez,pmr,2,
PLAZ-PMR-81019,APARCAPMR_1224,36.6626746,-4.4597459,Calle Hespérides,pmr,2,
PLAZ-PMR-77789,APARCAPMR_1334,36.7055252,-4.5063785,Calle Guadalquivirejo,pmr,1,
PLAZ-PMR-75490,APARCAPMR_1291,36.6690502,-4.5122199,Calle Decano Eduardo Palanca,pmr,1,
PLAZ-PMR-66968,APARCAPMR_381,36.6688191,-4.5134363,Calle Decano Eduardo Palanca,pmr,1,
PLAZ-PMR-66685,APARCAPMR_547,36.6731347,-4.5127416,Calle Decano Salvador Barroso,pmr,1,
PLAZ-PMR-66746,APARCAPMR_1007,36.667844,-4.473674,Camino Guadalmar a la Loma,pmr,1,
PLAZ-PMR-67261,APARCAPMR_213,36.7064411,-4.4393825,Carril de la Cordobesa,pmr,3,
PLAZ-PMR-67026,APARCAPMR_471,36.7121318,-4.4397828,Paseo de los Tilos,pmr,2,
PLAZ-PMR-77985,APARCAPMR_1361,36.7295687,-4.5472884,Calle Vicenzo Bellini,pmr,1,
PLAZ-PMR-66653,APARCAPMR_622,36.7032295,-4.507302,Calle Conejito,pmr,2,
PLAZ-PMR-66183,APARCAPMR_743,36.7149571,-4.4395173,Calle Horacio Lengo,pmr,1,
PLAZ-PMR-66410,APARCAPMR_965,36.71412,-4.442046,Calle Conde de Guadalhorce,pmr,2,
PLAZ-PMR-66783,APARCAPMR_140,36.7232933,-4.542078,Camino Martínez,pmr,1,
PLAZ-PMR-66554,APARCAPMR_1153,36.7240214,-4.541976,Camino Martínez,pmr,1,
PLAZ-PMR-77989,APARCAPMR_1365,36.6965706,-4.4502304,Avenida de Velázquez,pmr,1,
PLAZ-PMR-66345,APARCAPMR_197,36.7161773,-4.4431416,Avenida de Andalucía,pmr,2,
PLAZ-PMR-66603,APARCAPMR_908,36.715789,-4.4454,Avenida de Andalucía,pmr,2,
PLAZ-PMR-67041,APARCAPMR_073,36.7134182,-4.4344217,Paseo de los Tilos,pmr,2,
PLAZ-PMR-66128,APARCAPMR_814,36.7300911,-4.5481458,Calle Joaquín Dicenta,pmr,1,
PLAZ-PMR-80958,APARCAPMR_1220_B,36.7273368,-4.5447758,Calle José Fernando Carvajal,pmr,1,
PLAZ-PMR-67246,APARCAPMR_252,36.7054138,-4.4350863,Calle Muñoz Degrain,pmr,2,
PLAZ-PMR-66676,APARCAPMR_1278,36.7155885,-4.4424401,Calle Pedro Alonso García,pmr,1,
PLAZ-PMR-67233,APARCAPMR_340,36.7026443,-4.4371352,Calle Garcerán,pmr,2,
PLAZ-PMR-76896,APARCAPMR_1229,36.7052173,-4.4367842,Calle Goya,pmr,1,
PLAZ-PMR-77988,APARCAPMR_1364,36.6967898,-4.4498924,Avenida de Velázquez,pmr,1,
PLAZ-PMR-66351,APARCAPMR_115,36.6790504,-4.4720612,Avenida de Velázquez,pmr,1,
PLAZ-PMR-81013,APARCAPMR_1200,36.7069227,-4.4388658,Carril de la Cordobesa,pmr,2,
PLAZ-PMR-76900,APARCAPMR_1220,36.7271609,-4.5447983,Calle José Fernando Carvajal,pmr,1,
PLAZ-PMR-66144,APARCAPMR_782,36.6659427,-4.4998984,Calle de Luis de Narváez,pmr,1,
PLAZ-PMR-66618,APARCAPMR_1195,36.7250368,-4.494899,Calle Doctor Norman Bethune,pmr,1,
PLAZ-PMR-66782,APARCAPMR_157,36.7034035,-4.5072498,Calle Guadalquivirejo,pmr,1,
PLAZ-PMR-66854,APARCAPMR_936,36.732269,-4.481449,Calle Higueras,pmr,1,
PLAZ-PMR-67025,APARCAPMR_469,36.7325989,-4.4808132,Calle Higueras,pmr,1,
PLAZ-PMR-66700,APARCAPMR_912,36.722685,-4.481794,Calle Solón,pmr,1,
PLAZ-PMR-66405,APARCAPMR_1011,36.727409,-4.422851,Calle San Bartolomé,pmr,1,
PLAZ-PMR-66286,APARCAPMR_816,36.711173,-4.4371778,Calle Emilio López Cerezo,pmr,1,
PLAZ-PMR-66709,APARCAPMR_351,36.7102552,-4.4547039,Calle de Cristóbal de Villalón,pmr,2,
PLAZ-PMR-76028,APARCAPMR_1295,36.7065877,-4.480659,Calle Doctor Gómez del Río,pmr,1,
PLAZ-PMR-66383,APARCAPMR_1005,36.722869,-4.490031,Calle Joaquín Fernández Recio,pmr,1,
PLAZ-PMR-76029,APARCAPMR_1323,36.7351098,-4.4841309,Calle Emilio Zola,pmr,1,
PLAZ-PMR-66737,APARCAPMR_800,36.710152,-4.456364,Calle Obsidiana,pmr,2,
PLAZ-PMR-67183,APARCAPMR_237,36.7101707,-4.4561968,Calle Obsidiana,pmr,3,
PLAZ-PMR-66609,APARCAPMR_274,36.710264,-4.456021,Calle Obsidiana,pmr,2,
PLAZ-PMR-67184,APARCAPMR_207,36.7097483,-4.45713,Calle Obsidiana,pmr,2,
PLAZ-PMR-66450,APARCAPMR_946,36.707286,-4.43592,Calle Maestro Chapí,pmr,1,
PLAZ-PMR-66522,APARCAPMR_441,36.71066,-4.447116,Calle Ciudad de Andújar,pmr,1,
PLAZ-PMR-76809,APARCAPMR_1208,36.7262587,-4.4757354,Avenida del Editor Ángel Caffarena,pmr,1,
PLAZ-PMR-66510,APARCAPMR_522,36.7038402,-4.43826,Calle Eduardo Marquina,pmr,1,
PLAZ-PMR-66607,APARCAPMR_903,36.714251,-4.442576,Calle Conde de Guadalhorce,pmr,1,
PLAZ-PMR-66448,APARCAPMR_1004,36.702217,-4.449827,Calle Alpargaterito,pmr,1,
PLAZ-PMR-66730,APARCAPMR_1155,36.6939737,-4.4534757,Avenida de Velázquez,pmr,1,
PLAZ-PMR-81039,APARCAPMR_1204,36.6908151,-4.4511832,Plaza de César Álvarez Dumont,pmr,1,
PLAZ-PMR-76813,APARCAPMR_815,36.7400394,-4.4758349,Calle Escritor Antonio Navarro Trujillo,pmr,1,
PLAZ-PMR-66499,APARCAPMR_681,36.7288724,-4.4229727,Calle de Juan del Encina,pmr,1,
PLAZ-PMR-67211,APARCAPMR_284,36.7289289,-4.4229767,Calle de Juan del Encina,pmr,2,
PLAZ-PMR-66189,APARCAPMR_735,36.7033241,-4.447698,Plaza del General Cano,pmr,1,
PLAZ-PMR-67010,APARCAPMR_446,36.7406483,-4.4869796,Calle Lope de Rueda,pmr,2,
PLAZ-PMR-66705,APARCAPMR_193,36.721919,-4.44882,Avenida de Santa Rosa de Lima,pmr,2,
PLAZ-PMR-66265,APARCAPMR_1256,36.7085705,-4.4495299,Calle Casarabonela,pmr,1,
PLAZ-PMR-66600,APARCAPMR_985,36.719322,-4.451403,Calle Cómpeta,pmr,1,
PLAZ-PMR-81018,APARCAPMR_1384,36.7233318,-4.4677506,Calle Antonio Raíz,pmr,2,
PLAZ-PMR-80038,APARCAPMR_1434,36.7351077,-4.4865326,Calle Azalea,pmr,1,
PLAZ-PMR-66204,APARCAPMR_1057,36.736396,-4.480943,Calle Orfebrería,pmr,1,
PLAZ-PMR-67174,APARCAPMR_149,36.7169825,-4.4503769,Calle Corregidor Carlos Garafa,pmr,1,
PLAZ-PMR-66598,APARCAPMR_987,36.715352,-4.44762,Avenida de Andalucía,pmr,1,
PLAZ-PMR-67108,APARCAPMR_151,36.7230465,-4.4409382,Calle Sondalezas,pmr,1,
PLAZ-PMR-66610,APARCAPMR_924,36.739387,-4.48074,Calle Mensajera,pmr,1,
PLAZ-PMR-66300,APARCAPMR_877,36.726413,-4.477906,Avenida del Editor Ángel Caffarena,pmr,1,
PLAZ-PMR-66524,APARCAPMR_541,36.7219737,-4.4708763,Avenida de Pepita Durán,pmr,2,
PLAZ-PMR-66949,APARCAPMR_357,36.6892515,-4.4542305,Calle Paul Valéry,pmr,2,
PLAZ-PMR-66628,APARCAPMR_546,36.7271,-4.4646469,Calle Montesquieu,pmr,3,
PLAZ-PMR-77273,APARCAPMR_1325,36.7344508,-4.4780469,Calle Lope de Rueda,pmr,1,
PLAZ-PMR-66319,APARCAPMR_868,36.736352,-4.478132,Calle Escritor Gálvez Palacios,pmr,1,
PLAZ-PMR-67150,APARCAPMR_299,36.7172953,-4.4543311,Calle Almogía,pmr,2,
PLAZ-PMR-66939,APARCAPMR_077,36.7368185,-4.4817004,Calle Víctor Hugo,pmr,2,
PLAZ-PMR-67243,APARCAPMR_090,36.6957279,-4.4491357,Calle Haydn,pmr,2,
PLAZ-PMR-78716,APARCAPMR_1399,36.6953626,-4.4492908,Calle Haydn,pmr,1,
PLAZ-PMR-66786,APARCAPMR_189,36.7356234,-4.4825774,Calle Víctor Hugo,pmr,2,
PLAZ-PMR-66629,APARCAPMR_557,36.7222134,-4.4808662,Calle de Sófocles,pmr,1,
PLAZ-PMR-66547,APARCAPMR_1042,36.745789,-4.423332,Calle Real Maestranza,pmr,2,
PLAZ-PMR-66498,APARCAPMR_637,36.7153619,-4.4479508,Calle Virgen de la Cabeza,pmr,1,
PLAZ-PMR-66673,APARCAPMR_1069,36.668143,-4.502468,Calle San Fernando,pmr,1,
PLAZ-PMR-66806,APARCAPMR_602,36.7277712,-4.4430618,Calle Vandelvira,pmr,1,
PLAZ-PMR-66320,APARCAPMR_846,36.7149274,-4.4469759,Calle Virgen del Perpetuo Socorro,pmr,3,
PLAZ-PMR-67013,APARCAPMR_450,36.7138122,-4.4265253,Calle San Andrés,pmr,1,
PLAZ-PMR-66335,APARCAPMR_330,36.7127962,-4.4456521,Calle Virgen del Pilar,pmr,2,
PLAZ-PMR-66842,APARCAPMR_1081,36.725231,-4.445562,Calle Conjunto Villa María,pmr,1,
PLAZ-PMR-80555,APARCAPMR_1454,36.7241481,-4.445995,Calle Conjunto Villa María,pmr,3,
PLAZ-PMR-80922,APARCAPMR_697,36.7238757,-4.429619,Calle Sevilla,pmr,1,
PLAZ-PMR-67253,APARCAPMR_175,36.7013403,-4.4381145,Calle Princesa,pmr,1,
PLAZ-PMR-67107,APARCAPMR_085,36.7229336,-4.4426635,Calle Rosa,pmr,3,
PLAZ-PMR-66799,APARCAPMR_046,36.7302289,-4.4393,Calle Nuestra Señora de los Clarines,pmr,2,
PLAZ-PMR-67226,APARCAPMR_103,36.7033311,-4.4395924,Calle Carpio,pmr,2,
PLAZ-PMR-67095,APARCAPMR_136,36.7246514,-4.4340469,Calle Bailén,pmr,2,
PLAZ-PMR-67279,APARCAPMR_493,36.7292556,-4.4431215,Calle Rotonda de Suárez,pmr,1,
PLAZ-PMR-80474,APARCAPMR_1441,36.7450243,-4.4900962,Calle Zafiro,pmr,1,
PLAZ-PMR-76285,APARCAPMR_1319,36.7327375,-4.4292909,Calle Conde de Toreno,pmr,1,
PLAZ-PMR-66332,APARCAPMR_277,36.7174534,-4.4485053,Calle Virgen de la Cabeza,pmr,1,
PLAZ-PMR-67034,APARCAPMR_072,36.7287408,-4.4157334,Calle Tejeros,pmr,2,
PLAZ-PMR-66156,APARCAPMR_1079,36.710986,-4.436023,Calle Poeta Muñoz Rojas,pmr,1,
PLAZ-PMR-66546,APARCAPMR_1173,36.7304338,-4.4372865,Calle Pacheco,pmr,1,
PLAZ-PMR-66589,APARCAPMR_922,36.731603,-4.440226,Calle Miraazucenas,pmr,1,
PLAZ-PMR-66726,APARCAPMR_1251,36.7113006,-4.4621541,Calle Shanti Andía,pmr,1,
PLAZ-PMR-67105,APARCAPMR_220,36.7291944,-4.4374567,Calle Nicolás Salmerón,pmr,1,
PLAZ-PMR-66274,APARCAPMR_1093,36.6984419,-4.4403622,Calle Concejal Muñoz Cerván,pmr,1,
PLAZ-PMR-66269,APARCAPMR_1095,36.697974,-4.4395475,Calle Concejal Muñoz Cerván,pmr,2,
PLAZ-PMR-66429,APARCAPMR_1096,36.6980287,-4.4394926,Calle Concejal Muñoz Cerván,pmr,1,
PLAZ-PMR-66336,APARCAPMR_131,36.7164106,-4.4472796,Calle Virgen del Rocío,pmr,2,
PLAZ-PMR-67255,APARCAPMR_279,36.6841927,-4.4527211,Calle la Unión Mercantil,pmr,3,
PLAZ-PMR-66311,APARCAPMR_880,36.6865252,-4.451571,Calle la Unión Mercantil,pmr,1,
PLAZ-PMR-80624,APARCAPMR_1453,36.684388,-4.4557111,Calle Villanueva de Tapia,pmr,1,
PLAZ-PMR-79688,APARCAPMR_1430,36.70212,-4.4552353,Calle Paulo Freire,pmr,1,
PLAZ-PMR-66733,APARCAPMR_937,36.710959,-4.429372,Calle San Andrés,pmr,1,
PLAZ-PMR-78939,APARCAPMR_1408,36.7177151,-4.4485741,Calle Virgen de la Cabeza,pmr,1,
PLAZ-PMR-66141,APARCAPMR_811,36.7020271,-4.4514357,Calle Tres Cruces,pmr,2,
PLAZ-PMR-66362,APARCAPMR_894,36.7383867,-4.4361764,Calle Eresma,pmr,2,
PLAZ-PMR-80035,APARCAPMR_1436,36.7291873,-4.4364546,Calle Nicolás Salmerón,pmr,1,
PLAZ-PMR-66272,APARCAPMR_1267,36.7312762,-4.4376942,Calle Nuestra Señora de los Clarines,pmr,2,
PLAZ-PMR-66981,APARCAPMR_402,36.6837451,-4.457016,Avenida Imperio Argentina,pmr,1,
PLAZ-PMR-66880,APARCAPMR_523,36.6872221,-4.4573801,Calle Villanueva del Rosario,pmr,1,
PLAZ-PMR-66662,APARCAPMR_638,36.7425429,-4.4965236,Calle Zarzamora,pmr,2,
PLAZ-PMR-66551,APARCAPMR_1149,36.7458894,-4.4233273,Calle Real Maestranza,pmr,1,
PLAZ-PMR-81008,APARCAPMR_1460,36.6947233,-4.4634287,Plaza de Juan Gómez 'juanito',pmr,1,
PLAZ-PMR-66389,APARCAPMR_643,36.6838672,-4.4579554,Avenida Imperio Argentina,pmr,1,
PLAZ-PMR-66173,APARCAPMR_707,36.7414785,-4.4265193,Plaza de la Virreina,pmr,1,
PLAZ-PMR-66176,APARCAPMR_720,36.7414554,-4.4265267,Plaza de la Virreina,pmr,1,
PLAZ-PMR-80934,APARCAPMR_760,36.7164774,-4.4230689,Calle Vendeja,pmr,1,
PLAZ-PMR-66363,APARCAPMR_895,36.7510045,-4.4202659,Calle Villafranca de los Caballeros,pmr,2,
PLAZ-PMR-66453,APARCAPMR_1086,36.719772,-4.429398,Calle Ríos Rosas,pmr,1,
PLAZ-PMR-66333,APARCAPMR_155,36.7172883,-4.4421626,Calle Virgen del Rocío,pmr,2,
PLAZ-PMR-66426,APARCAPMR_1087,36.71738,-4.441951,Calle Virgen del Rocío,pmr,1,
PLAZ-PMR-67144,APARCAPMR_007,36.7169113,-4.4372649,Puente de las Américas,pmr,2,
PLAZ-PMR-67081,APARCAPMR_302,36.74687,-4.4199532,Calle Sánchez Albarrán,pmr,2,
PLAZ-PMR-80837,APARCAPMR_1465,36.7298766,-4.5711806,Calle Paloma,pmr,1,
PLAZ-PMR-77990,APARCAPMR_1366,36.6808626,-4.4508646,Camino de la Térmica,pmr,2,
PLAZ-PMR-80972,APARCAPMR_1087_B,36.7172779,-4.4419034,Calle Virgen del Rocío,pmr,1,
PLAZ-PMR-66446,APARCAPMR_929,36.721357,-4.369643,Paseo de las Acacias,pmr,1,
PLAZ-PMR-66341,APARCAPMR_066,36.7213911,-4.4456407,Carril de Santa Rosa,pmr,4,
PLAZ-PMR-66757,APARCAPMR_1136,36.7321237,-4.4271943,Paseo Martiricos,pmr,2,
PLAZ-PMR-66843,APARCAPMR_1135,36.7322151,-4.4270952,Paseo Martiricos,pmr,2,
PLAZ-PMR-80836,APARCAPMR_1464,36.7303296,-4.5707427,Calle Paloma,pmr,1,
PLAZ-PMR-66972,APARCAPMR_369,36.7416579,-4.4224557,Calle María Tubau,pmr,1,
PLAZ-PMR-66454,APARCAPMR_1275,36.7025388,-4.4407297,Calle Isla Cristina,pmr,1,
PLAZ-PMR-80970,APARCAPMR_1026_B,36.7450733,-4.4155114,Calle Pedro Ximen,pmr,1,
PLAZ-PMR-66412,APARCAPMR_1059,36.737718,-4.421386,Avenida de Nuestra Señora de las Guías,pmr,1,
PLAZ-PMR-80933,APARCAPMR_752,36.7329469,-4.4371987,Calle de Atahualpa Yupanqui,pmr,2,
PLAZ-PMR-80738,APARCAPMR_1457,36.6822772,-4.4502406,Camino de la Térmica,pmr,1,
PLAZ-PMR-66978,APARCAPMR_395,36.7418911,-4.4167668,Calle Morritos Altos,pmr,1,
PLAZ-PMR-66767,APARCAPMR_652,36.7530476,-4.4191573,Calle Pastora Imperio,pmr,1,
PLAZ-PMR-74624,APARCAPMR_1000,36.7232185,-4.4481607,Calle del Ciprés,pmr,2,
PLAZ-PMR-66588,APARCAPMR_1020,36.72822,-4.381208,Calle Cáceres,pmr,1,
PLAZ-PMR-66306,APARCAPMR_878,36.729553,-4.380037,Calle Cáceres,pmr,1,
PLAZ-PMR-66915,APARCAPMR_449,36.7347162,-4.410249,Pasaje de los Almendrales,pmr,2,
PLAZ-PMR-77451,APARCAPMR_1315,36.7223452,-4.5376156,Calle de Cézanne,pmr,1,
PLAZ-PMR-66414,APARCAPMR_1022,36.735095,-4.415554,Calle Olletas,pmr,1,
PLAZ-PMR-66513,APARCAPMR_538,36.6809811,-4.4546731,Calle Marilyn Monroe,pmr,4,
PLAZ-PMR-67016,APARCAPMR_455,36.7282888,-4.3681276,Avenida Hernán Núñez de Toledo,pmr,3,
PLAZ-PMR-67068,APARCAPMR_120,36.7389174,-4.4215009,Avenida de Nuestra Señora de las Guías,pmr,3,
PLAZ-PMR-67188,APARCAPMR_954,36.738405,-4.421492,Avenida de Nuestra Señora de las Guías,pmr,1,
PLAZ-PMR-66504,APARCAPMR_512,36.7232034,-4.5370223,Calle Cristobalina Fernández,pmr,2,
PLAZ-PMR-66497,APARCAPMR_542,36.7221473,-4.3870821,Avenida del Pintor Joaquín Sorolla,pmr,1,
PLAZ-PMR-66917,APARCAPMR_454,36.7194464,-4.3640023,Plaza de la Virgen Milagrosa,pmr,2,
PLAZ-PMR-66845,APARCAPMR_1055,36.725592,-4.358118,Calle Reino de León,pmr,1,
PLAZ-PMR-66428,APARCAPMR_1138,36.7298726,-4.4269959,Paseo Martiricos,pmr,2,
PLAZ-PMR-66830,APARCAPMR_1137,36.7317314,-4.4268399,Paseo Martiricos,pmr,2,
PLAZ-PMR-67064,APARCAPMR_338,36.7234356,-4.3967253,Paseo Miramar,pmr,1,
PLAZ-PMR-67065,APARCAPMR_128,36.7263363,-4.3968554,Paseo Miramar,pmr,2,
PLAZ-PMR-80930,APARCAPMR_731,36.7503398,-4.4202183,Calle Villafranca de los Caballeros,pmr,1,
PLAZ-PMR-76898,APARCAPMR_1143,36.7221332,-4.5378922,Calle Juan de Juanes,pmr,1,
PLAZ-PMR-80996,APARCAPMR_995,36.6835369,-4.4648533,Calle Benahavís,pmr,2,
PLAZ-PMR-66693,APARCAPMR_578,36.6953391,-4.4410703,Calle Amalia Heredia,pmr,1,
PLAZ-PMR-66263,APARCAPMR_1133,36.6850212,-4.4484275,Camino de la Térmica,pmr,2,
PLAZ-PMR-66724,APARCAPMR_1247,36.6924625,-4.4539621,Calle Menorca,pmr,1,
PLAZ-PMR-66505,APARCAPMR_513,36.7133725,-4.4257039,Avenida del Comandante Benítez,pmr,2,
PLAZ-PMR-66879,APARCAPMR_509,36.738005,-4.4298854,Calle Cabriel,pmr,2,
PLAZ-PMR-66451,APARCAPMR_1056,36.73804,-4.42981,Calle Cabriel,pmr,1,
PLAZ-PMR-66525,APARCAPMR_544,36.7363999,-4.4246122,Avenida de Jorge Silvela,pmr,1,
PLAZ-PMR-66149,APARCAPMR_813,36.7025075,-4.4352027,Calle Mendoza,pmr,1,
PLAZ-PMR-81057,APARCAPMR_1288,36.7341348,-4.3912804,Calle de la Minilla,pmr,1,
PLAZ-PMR-67060,APARCAPMR_144,36.7296528,-4.4028012,Calle Sierra de Grazalema,pmr,2,
PLAZ-PMR-66836,APARCAPMR_1140,36.7290193,-4.4282455,Calle Toledo,pmr,2,
PLAZ-PMR-67192,APARCAPMR_056,36.7170749,-4.4409201,Calle Pedro Gómez Chaix,pmr,2,
PLAZ-PMR-66742,APARCAPMR_966,36.715994,-4.441826,Calle Eduardo Carvajal,pmr,1,
PLAZ-PMR-66129,APARCAPMR_804,36.7043441,-4.439708,Calle Héroe de Sostoa,pmr,2,
PLAZ-PMR-66179,APARCAPMR_749,36.7204741,-4.4043374,Paseo Marítimo Pablo Ruiz Picasso,pmr,2,
PLAZ-PMR-66328,APARCAPMR_841,36.738116,-4.42109,Calle Sinaí,pmr,1,
PLAZ-PMR-81058,APARCAPMR_1385,36.7325651,-4.4248823,Avenida de Jorge Silvela,pmr,1,
PLAZ-PMR-66168,APARCAPMR_1284,36.7358322,-4.4246311,Avenida de Jorge Silvela,pmr,1,
PLAZ-PMR-80964,APARCAPMR_380_B,36.7320976,-4.4201437,Calle Rojas,pmr,1,
PLAZ-PMR-66164,APARCAPMR_1129,36.7310672,-4.4030976,Calle Sierra de Grazalema,pmr,1,
PLAZ-PMR-66158,APARCAPMR_1110,36.731107,-4.402922,Calle Sierra de Grazalema,pmr,1,
PLAZ-PMR-80962,APARCAPMR_293_B,36.7324694,-4.4202665,Calle Rojas,pmr,1,
PLAZ-PMR-66178,APARCAPMR_739,36.7216394,-4.4276834,Calle Mármoles,pmr,1,
PLAZ-PMR-67146,APARCAPMR_235,36.7191637,-4.4372267,Calle Alférez Herminio Bordallo,pmr,1,
PLAZ-PMR-78800,APARCAPMR_1401,36.7430879,-4.4176725,Calle Chirimoyos,pmr,1,
PLAZ-PMR-67186,APARCAPMR_057,36.7182403,-4.4407913,Calle Pedro Gómez Chaix,pmr,2,
PLAZ-PMR-66199,APARCAPMR_763,36.73749,-4.483816,Calle Compositor Enrique Aranda,pmr,1,
PLAZ-PMR-66254,APARCAPMR_776,36.704219,-4.448047,Bulevar Adolfo Suárez,pmr,1,
PLAZ-PMR-78088,APARCAPMR_1371,36.6686806,-4.5152823,Calle Corea,pmr,1,
PLAZ-PMR-78090,APARCAPMR_1373,36.6693377,-4.5168456,Calle Corea,pmr,1,
PLAZ-PMR-78099,APARCAPMR_1382,36.6716372,-4.5144278,Taiwán,pmr,1,
PLAZ-PMR-66268,APARCAPMR_1094,36.6977878,-4.4392866,Calle Concejal Muñoz Cerván,pmr,1,
PLAZ-PMR-77991,APARCAPMR_1367,36.6928208,-4.4503105,Calle Catamarán,pmr,1,
PLAZ-PMR-77979,APARCAPMR_1355,36.7322304,-4.4618076,Avenida Octavio Paz,pmr,1,
PLAZ-PMR-77980,APARCAPMR_1356,36.7322887,-4.4616317,Avenida Octavio Paz,pmr,1,
PLAZ-PMR-77976,APARCAPMR_1352,36.7315983,-4.4618393,Avenida Octavio Paz,pmr,1,
PLAZ-PMR-77975,APARCAPMR_1351,36.7303428,-4.4623073,Avenida Octavio Paz,pmr,2,
PLAZ-PMR-77977,APARCAPMR_1353,36.7315666,-4.4617024,Avenida Octavio Paz,pmr,1,
PLAZ-PMR-78089,APARCAPMR_1372,36.669036,-4.5161223,Calle Corea,pmr,1,
PLAZ-PMR-78087,APARCAPMR_1370,36.6683731,-4.5143623,Calle Corea,pmr,1,
PLAZ-PMR-77274,APARCAPMR_1314,36.7348957,-4.4880879,Calle Astrea,pmr,1,
PLAZ-PMR-66126,APARCAPMR_810,36.7033632,-4.4496052,Bulevar Adolfo Suárez,pmr,1,
PLAZ-PMR-66359,APARCAPMR_887,36.7023358,-4.4520389,Bulevar Adolfo Suárez,pmr,1,
PLAZ-PMR-66135,APARCAPMR_812,36.702771,-4.450985,Bulevar Adolfo Suárez,pmr,1,
PLAZ-PMR-79737,APARCAPMR_1425,36.689321,-4.4625951,Calle Tucídides,pmr,1,
PLAZ-PMR-78098,APARCAPMR_1381,36.6721122,-4.5156311,Taiwán,pmr,1,
PLAZ-PMR-66235,APARCAPMR_764,36.723629,-4.53432,Calle Violeta,pmr,1,
PLAZ-PMR-66476,APARCAPMR_064,36.720794,-4.414585,Jardines Alcalde Pedro Luis Alonso,pmr,2,
PLAZ-PMR-77965,APARCAPMR_1341,36.7278871,-4.463215,Avenida Octavio Paz,pmr,1,
PLAZ-PMR-77966,APARCAPMR_1342,36.7278828,-4.4629841,Avenida Octavio Paz,pmr,1,
PLAZ-PMR-78100,APARCAPMR_1383,36.6711607,-4.5133192,Taiwán,pmr,1,
PLAZ-PMR-66657,APARCAPMR_627,36.7236888,-4.5341208,Calle Violeta,pmr,1,
