id,categoria,nombre,descripcion,direccion,latitud,longitud,titularidad,accesibilidad_pmr
ITS-SEM-19100,semaforo,SEMAFOROACUSTICO_01.16,Av. Juan Sebastián Elcano - C/ Octavio Picón.,Avenida de Juan Sebastián Elcano,36.72244003763019,-4.367826000016866,municipal,si
ITS-SEM-19088,semaforo,SEMAFOROACUSTICO_01.02,Cruce con Cl. Juan Valera,Avenida de Juan Sebastián Elcano,36.722403957630185,-4.37614446001706,municipal,si
ITS-SEM-19089,semaforo,SEMAFOROACUSTICO_01.04,Cruce con Cl. Fernandez Shaw,Avenida de Juan Sebastián Elcano,36.7224218576302,-4.373815710017007,municipal,si
ITS-SEM-18995,semaforo,SEMAFOROACUSTICO_03.24,Intersección con Av. Cánovas del Castillo.,Paseo de la Farola,36.719652849924934,-4.412190914172007,municipal,si
ITS-SEM-19293,semaforo,SEMAFOROACUSTICO_12.35,,Calle Gounod,36.7526081427338,-4.427378826085583,municipal,si
ITS-SEM-19205,semaforo,SEMAFOROACUSTICO_10.01,Intersección con c/ Cisneros,Pasillo de Santa Isabel,36.720600985214965,-4.425065517443831,municipal,si
ITS-SEM-19128,semaforo,SEMAFOROACUSTICO_07.13,C/ Ayala - C/ Orfila,Calle Ayala,36.7082050376119,-4.433445000018486,municipal,si
ITS-SEM-19179,semaforo,SEMAFOROACUSTICO_08.37,,Calle Jorge Guillén,36.70087047388634,-4.442255671134823,municipal,si
ITS-SEM-19127,semaforo,SEMAFOROACUSTICO_07.12,Intersección con cl. Ingeniero José María Garnica,Calle Ayala,36.71106535018979,-4.430065155047699,municipal,si
ITS-SEM-19162,semaforo,SEMAFOROACUSTICO_08.17,Intersección con Cl. Francisco Ballesteros,Avenida de la Paloma,36.70029703760188,-4.4409970000186725,municipal,si
ITS-SEM-19200,semaforo,SEMAFOROACUSTICO_09.14,Cruce con Cl. Juan de Robles,Calle Mesonero Romanos,36.721759677629095,-4.460459970019292,municipal,si
ITS-SEM-19061,semaforo,SEMAFOROACUSTICO_06.11,Intersección con Avda. San Sebastián,Calle Eugenio Gross,36.723002445592876,-4.435751438159455,municipal,si
ITS-SEM-19199,semaforo,SEMAFOROACUSTICO_09.13,Cruce con Cl. Juan de Robles,Calle Juan de Robles,36.72162031762893,-4.461532270019322,municipal,si
ITS-SEM-19115,semaforo,SEMAFOROACUSTICO_06.26,Intersección con c/ Tomás Escalonilla,Calle Tomás Escalonilla,36.72484272609387,-4.442038536090551,municipal,si
ITS-SEM-19132,semaforo,SEMAFOROACUSTICO_07.18,Intersección con Cl. Princesa,Glorieta Antonio Molina,36.70020166963513,-4.435987472552715,municipal,si
ITS-SEM-19347,semaforo,SEMAFOROACUSTICO_15.23,Intersección con Cl. Juan de Robles,Calle Juan de Robles,36.721594037628876,-4.4624080000193445,municipal,si
ITS-SEM-19314,semaforo,SEMAFOROACUSTICO_14.03,Intersección con Cl. Omar,Calle Omar,36.692709037592195,-4.44152800001867,municipal,si
ITS-SEM-19120,semaforo,SEMAFOROACUSTICO_07.04,Intersección con Plaza de Toros Vieja,Calle Cuarteles,36.71333594922448,-4.428584575671447,municipal,si
ITS-SEM-19169,semaforo,SEMAFOROACUSTICO_08.24,Intersección de Cl. Omar,Calle Luis Barahona de Soto,36.693639064857585,-4.444558471460021,municipal,si
ITS-SEM-19146,semaforo,SEMAFOROACUSTICO_07.38,Intersección con Cl. Eslava,Calle Cuarteles,36.7125575885534,-4.429349005240709,municipal,si
ITS-SEM-19020,semaforo,SEMAFOROACUSTICO_04.23,Intersección con Cl. Almansa,Calle Almansa,36.71932603762611,-4.429200000018396,municipal,si
ITS-SEM-19388,semaforo,SEMAFOROACUSTICO_18.07,Cruce con Cmno. Hacienda Caliche,Carretera de Álora,36.66667709755874,-4.5101391000206785,municipal,si
ITS-SEM-19297,semaforo,SEMAFOROACUSTICO_13.03,Intersección con c/ Luis de Maceda,Calle Compás de la Victoria,36.728517780476594,-4.413301348704222,municipal,si
ITS-SEM-19077,semaforo,SEMAFOROACUSTICO_00.07,Cruce con Cl. Borodin,Avenida de Jane Bowles,36.74550983765937,-4.4264229200183935,municipal,si
ITS-SEM-19029,semaforo,SEMAFOROACUSTICO_04.32,Intersección con Cl. Medellin,Calle Cuarteles,36.7151334592053,-4.426835775393697,municipal,si
ITS-SEM-19210,semaforo,SEMAFOROACUSTICO_10.06,Intersección con Cl. Calzada de la Trinidad,Calle Calzada de la Trinidad,36.724627742328835,-4.431449174899458,municipal,si
ITS-SEM-19166,semaforo,SEMAFOROACUSTICO_08.21,Intersección con Avda. La Paloma,Avenida de la Paloma,36.69984521941876,-4.44008991124111,municipal,si
ITS-SEM-19161,semaforo,SEMAFOROACUSTICO_08.16,A la altura de Tabacalera,Avenida de la Paloma,36.69985812262283,-4.440118074435757,municipal,si
ITS-SEM-19062,semaforo,SEMAFOROACUSTICO_06.12,Intersección con c/ Carlos Falguera,Calle Eugenio Gross,36.72502761165053,-4.435488581676007,municipal,si
ITS-SEM-19153,semaforo,SEMAFOROACUSTICO_08.07,Intersección con Av. de la Paloma,Avenida de la Paloma,36.702489793351305,-4.445911645908091,municipal,si
ITS-SEM-19311,semaforo,SEMAFOROACUSTICO_13.17,Intersección c/ Gordon,Calle Cristo de la Epidemia,36.72956103763921,-4.414725000018049,municipal,si
ITS-SEM-19213,semaforo,SEMAFOROACUSTICO_10.09,Intersección con c/ Alonso Cano,Avenida del Doctor Gálvez Ginachero,36.72693609904439,-4.429394602794,municipal,si
ITS-SEM-19148,semaforo,SEMAFOROACUSTICO_08.02,Intersección con Av. de la Paloma,Avenida de la Paloma,36.70143894141189,-4.443583488483112,municipal,si
ITS-SEM-19068,semaforo,SEMAFOROACUSTICO_06.19,Intersección con Cl. Esperanto,Calle Esperanto,36.71869825291188,-4.431325793284756,municipal,si
ITS-SEM-19141,semaforo,SEMAFOROACUSTICO_07.28,Intersección con Cl. Ferrocarril del Puerto,Calle Ayala,36.708971007123765,-4.432527422923433,municipal,si
ITS-SEM-19016,semaforo,SEMAFOROACUSTICO_04.19,Intersección con c/ Armengual de la Mota,Calle Armengual de la Mota,36.717979468776676,-4.429431915301608,municipal,si
ITS-SEM-19002,semaforo,SEMAFOROACUSTICO_04.05,Intersección con Plaza de la Marina,Plaza de la Marina,36.71843595165498,-4.419803023356464,municipal,si
ITS-SEM-19001,semaforo,SEMAFOROACUSTICO_04.04,Intersección con c/ Molina Lario,Plaza de la Marina,36.71845315176484,-4.419808387774497,municipal,si
ITS-SEM-19357,semaforo,SEMAFOROACUSTICO_15.36,,Calle Max Bruch,36.730167788969574,-4.462279619318685,municipal,si
ITS-SEM-19176,semaforo,SEMAFOROACUSTICO_08.34,Intersección c/ Calañas,Avenida de los Guindos,36.69251103759186,-4.451938000018961,municipal,si
ITS-SEM-19087,semaforo,SEMAFOROACUSTICO_01.01,Cruce con Cl. Vicente Espinel,Avenida de Juan Sebastián Elcano,36.72207208762976,-4.37911705001713,municipal,si
ITS-SEM-19159,semaforo,SEMAFOROACUSTICO_08.14,Intersección con Av. Los Guindos,Avenida de los Guindos,36.6917297502925,-4.450006037969421,municipal,si
ITS-SEM-19348,semaforo,SEMAFOROACUSTICO_15.27,Intersección c/ Miguel Carrera,Calle Miguel Carrera,36.72328503763103,-4.469808000019573,municipal,si
ITS-SEM-19372,semaforo,SEMAFOROACUSTICO_17.03,Cruce con Cl. José Fernando Carvajal,Calle José Calderón,36.72791565763665,-4.544741430022054,municipal,si
ITS-SEM-19381,semaforo,SEMAFOROACUSTICO_17.12,Cruce con Cl. Ronda del norte,Calle Ronda del Norte,36.73361166764383,-4.573009440023141,municipal,si
ITS-SEM-19082,semaforo,SEMAFOROACUSTICO_00.20,Avda. Montserrat Caballé - Alfonso Ponce de León,Avenida Montserrat Caballe,36.65409703754269,-4.480212000019688,municipal,si
ITS-SEM-19353,semaforo,SEMAFOROACUSTICO_15.32,Av. Plutarco-Av. José Ribera,Avenida de José Ribera,36.72058503762763,-4.471775000019622,municipal,si
ITS-SEM-19387,semaforo,SEMAFOROACUSTICO_18.05,Intersección con Cl. Decano Eduardo Palanca,Carretera de Álora,36.66809303756049,-4.513997000020812,municipal,si
ITS-SEM-19095,semaforo,SEMAFOROACUSTICO_01.11,Intersección con c/ Villafuerte,Avenida de Juan Sebastián Elcano,36.72102559983306,-4.360129907743918,municipal,si
ITS-SEM-19066,semaforo,SEMAFOROACUSTICO_06.16,Intersección con c/ Martínez de la Rosa,Calle Eugenio Gross,36.7259520327571,-4.435236454028599,municipal,si
ITS-SEM-19267,semaforo,SEMAFOROACUSTICO_12.02,Con calle San Juan Bosco,Calle Albéniz,36.73471303764572,-4.422568000018268,municipal,si
ITS-SEM-19371,semaforo,SEMAFOROACUSTICO_17.02,Cruce con Cl. Jumillano,Calle José Calderón,36.72891127763797,-4.54650829002212,municipal,si
ITS-SEM-19373,semaforo,SEMAFOROACUSTICO_17.04,Intersección con Cl. Alcábalas,Calle José Calderón,36.72738803763604,-4.543832000022019,municipal,si
ITS-SEM-19382,semaforo,SEMAFOROACUSTICO_17.13,Intersección con Cl. Pontazgo,Calle José Calderón,36.72672003763516,-4.54280000002199,municipal,si
ITS-SEM-19340,semaforo,SEMAFOROACUSTICO_15.14,Cruce con Cl. Atlántida,Calle Junco,36.743328937656486,-4.489642400020239,municipal,si
ITS-SEM-19185,semaforo,SEMAFOROACUSTICO_08.46,Intersección con Cl. Francisco Padilla y Cl. Francisco Pacheco,Calle Francisco Pacheco,36.69148603759055,-4.446322000018801,municipal,si
ITS-SEM-19175,semaforo,SEMAFOROACUSTICO_08.33,Intersección con Cl. Francisco de Padilla,Camino de los Guindos,36.6933218348011,-4.449087381381805,municipal,si
ITS-SEM-19324,semaforo,SEMAFOROACUSTICO_14.14,Intersección con c/ Palma del Rio,Calle Palma del Río,36.689229449726874,-4.455401301403016,municipal,si
ITS-SEM-19374,semaforo,SEMAFOROACUSTICO_17.05,Intersección con Cl. Giotto,Calle José Calderón,36.723966037631634,-4.5388950000218395,municipal,si
ITS-SEM-19380,semaforo,SEMAFOROACUSTICO_17.11,,Calle José Calderón,36.72581083496172,-4.541533325595612,municipal,si
ITS-SEM-19177,semaforo,SEMAFOROACUSTICO_08.35,Intersección c/ La Crónica,Avenida de los Guindos,36.69100103758994,-4.447817000018835,municipal,si
ITS-SEM-19121,semaforo,SEMAFOROACUSTICO_07.05,Intersección con c/ Cuarteles,Calle Jacinto Verdaguer,36.71215765431306,-4.4298613071625725,municipal,si
ITS-SEM-19375,semaforo,SEMAFOROACUSTICO_17.06,Cruce con Cl. Matisse,Calle José Calderón,36.72328829763085,-4.538031090021804,municipal,si
ITS-SEM-19370,semaforo,SEMAFOROACUSTICO_17.01,Cruce con Cl. Marianela,Calle Marianela,36.73014709763951,-4.549209490022231,municipal,si
ITS-SEM-19053,semaforo,SEMAFOROACUSTICO_06.02,Intersección con Cl. Monseñor Carrillo Rubio,Calle Monseñor Carrillo Rubio,36.71902075322966,-4.435333013553115,municipal,si
ITS-SEM-19031,semaforo,SEMAFOROACUSTICO_04.34,Calle Cuarteles con Pasaje Noblejas.,Calle Cuarteles,36.713946591303106,-4.428026676196336,municipal,si
ITS-SEM-18992,semaforo,SEMAFOROACUSTICO_03.21,Intersección con Plaza General Torrijos,Subida a la Coracha,36.720947126928486,-4.412931203860139,municipal,si
ITS-SEM-19178,semaforo,SEMAFOROACUSTICO_08.36,Intersección Avda. Sor Teresa Prat,Avenida de los Guindos,36.69022803758897,-4.445055000018758,municipal,si
ITS-SEM-19323,semaforo,SEMAFOROACUSTICO_14.13,Intersección c/ Villanueva de Tapia,Avenida de Molière,36.68786803758594,-4.453969000019005,municipal,si
ITS-SEM-19321,semaforo,SEMAFOROACUSTICO_14.10,Intersección Camino de la Termica,Avenida de Molière,36.685021037582366,-4.448916000018855,municipal,si
ITS-SEM-19173,semaforo,SEMAFOROACUSTICO_08.29,Intersección con Avda. Moliere,Avenida de Molière,36.69069576488501,-4.456847012062095,municipal,si
ITS-SEM-19140,semaforo,SEMAFOROACUSTICO_07.27,Intersección con Cl. Gongora,Calle Góngora,36.71013644942665,-4.431084394473388,municipal,si
ITS-SEM-19253,semaforo,SEMAFOROACUSTICO_11.15,Intersección con Corregidor Antonio Bobadilla,Calle Corregidor Antonio de Bobadilla,36.71092773597046,-4.448872804660637,municipal,si
ITS-SEM-19126,semaforo,SEMAFOROACUSTICO_07.11,Intersección con c/ Jacinto Verdaguer,Calle Salitre,36.71171041355731,-4.429260492343218,municipal,si
ITS-SEM-19356,semaforo,SEMAFOROACUSTICO_15.35,,Calle Antares,36.73444457220232,-4.491170639525076,municipal,si
ITS-SEM-19144,semaforo,SEMAFOROACUSTICO_07.34,Intersección Paseo Antonio Machado,Calle Góngora,36.70851903761235,-4.428960000018366,municipal,si
ITS-SEM-19180,semaforo,SEMAFOROACUSTICO_08.39,C/ Eduardo Toldrá - C/ Boccherini,Calle Eduardo Toldrá,36.6901510375888,-4.459806000019177,municipal,si
ITS-SEM-19367,semaforo,SEMAFOROACUSTICO_16.05,,Avenida de Washington,36.70833318093008,-4.482157116276121,municipal,si
ITS-SEM-19081,semaforo,SEMAFOROACUSTICO_00.16,Intersección con Camino San Rafael,Avenida de las Malagueñas,36.70165003760354,-4.460798000019239,municipal,si
ITS-SEM-19080,semaforo,SEMAFOROACUSTICO_00.15,Intersección con Cl. Piyayo,Avenida de las Malagueñas,36.70132903760308,-4.461566000019265,municipal,si
ITS-SEM-18973,semaforo,SEMAFOROACUSTICO_02.17,Intersección con Cl. Venezuela,Calle Venezuela,36.72004003762719,-4.3678940000168645,municipal,si
ITS-SEM-19277,semaforo,SEMAFOROACUSTICO_12.13,Intersección con Cl. Obispo Severo,Avenida de Santiago Ramón y Cajal,36.74501803765881,-4.422749000018297,municipal,si
ITS-SEM-19275,semaforo,SEMAFOROACUSTICO_12.11,Intersección c/ Pedro Saéz,Calle Pedro Sáenz,36.739965037652354,-4.423274000018305,municipal,si
ITS-SEM-19276,semaforo,SEMAFOROACUSTICO_12.12,,Avenida de Santiago Ramón y Cajal,36.742944408011205,-4.423248343546001,municipal,si
ITS-SEM-19266,semaforo,SEMAFOROACUSTICO_12.01,Intersección Av. Jorge Silvela,Puente del Mediterráneo,36.73749703764921,-4.424949000018335,municipal,si
ITS-SEM-19119,semaforo,SEMAFOROACUSTICO_07.03,Intersección con c/ Plaza de Toros Vieja,Calle Salitre,36.71288871532752,-4.42801594736027,municipal,si
ITS-SEM-19026,semaforo,SEMAFOROACUSTICO_04.29,Intersección con Pasillo del Matadero,Calle Salitre,36.714402419550154,-4.426401257533262,municipal,si
ITS-SEM-19309,semaforo,SEMAFOROACUSTICO_13.15,Intersección c/ Rojas,Alameda Barceló,36.73143403764151,-4.419858000018183,municipal,si
ITS-SEM-19310,semaforo,SEMAFOROACUSTICO_13.16,Esquina con Cl. Eduardo Domínguez Ávila,Alameda Barceló,36.7313540376414,-4.4215990000182295,municipal,si
ITS-SEM-19278,semaforo,SEMAFOROACUSTICO_12.14,Intersección c/ Dolores Cortés,Avenida de Santiago Ramón y Cajal,36.747692037662205,-4.422763000018304,municipal,si
ITS-SEM-19042,semaforo,SEMAFOROACUSTICO_05.09,Intersección con c/ Virgen de la Estrella,Calle Virgen de la Estrella,36.71591179378041,-4.443068504352271,municipal,si
ITS-SEM-19322,semaforo,SEMAFOROACUSTICO_14.11,Avenida Moliere con calle La Crónica.,Avenida de Molière,36.68571437358189,-4.450750350971057,municipal,si
ITS-SEM-18993,semaforo,SEMAFOROACUSTICO_03.22,Intersección con c/ De la Alcazabilla,Plaza de María Guerrero,36.72266706262037,-4.4170618057431845,municipal,si
ITS-SEM-18988,semaforo,SEMAFOROACUSTICO_03.15,Intersección con Cl. Marcos de Obregón,Avenida del Pintor Joaquín Sorolla,36.72295803763086,-4.392630000017468,municipal,si
ITS-SEM-19096,semaforo,SEMAFOROACUSTICO_01.12,Intersección con c/ Real,Calle Mar,36.72092509000267,-4.359285011904209,municipal,si
ITS-SEM-18987,semaforo,SEMAFOROACUSTICO_03.14,Cruce con Cl. Marcos de Obregón,Avenida del Pintor Joaquín Sorolla,36.723483477631504,-4.393374460017489,municipal,si
ITS-SEM-19134,semaforo,SEMAFOROACUSTICO_07.20,Intersección con c/ Tomás Echevarria,Calle Tomás Echeverría,36.70285967161681,-4.433369636554105,municipal,si
ITS-SEM-19269,semaforo,SEMAFOROACUSTICO_12.04,Intersección con Cl. Pedro Sáenz,Calle María Tubau,36.74016303765266,-4.422720000018288,municipal,si
ITS-SEM-19291,semaforo,SEMAFOROACUSTICO_12.33,Intersección con Cl. Salesianos,Calle Emilio Díaz,36.73479581541838,-4.423687532562437,municipal,si
ITS-SEM-19222,semaforo,SEMAFOROACUSTICO_10.19,Intersección Paseo de Martiricos,Paseo Martiricos,36.732753037643164,-4.426740000018368,municipal,si
ITS-SEM-19041,semaforo,SEMAFOROACUSTICO_05.08,Intersección con c/ Joaquin Verdugo Landi,Avenida de Andalucía,36.71687932576664,-4.439216852206785,municipal,si
ITS-SEM-18978,semaforo,SEMAFOROACUSTICO_03.05,,Avenida de Príes,36.7210509166256,-4.407271615184728,municipal,si
ITS-SEM-19355,semaforo,SEMAFOROACUSTICO_15.34,,Calle Sirio,36.739429415522416,-4.49132087232634,municipal,si
ITS-SEM-18994,semaforo,SEMAFOROACUSTICO_03.23,A la altura de los Baños del Carmen,Avenida del Pintor Joaquín Sorolla,36.72191029566098,-4.381849765794787,municipal,si
ITS-SEM-19103,semaforo,SEMAFOROACUSTICO_01.21,Intersección con c/ Algarrobo,Carretera de Olías,36.72104817421538,-4.351076111213952,municipal,si
ITS-SEM-19028,semaforo,SEMAFOROACUSTICO_04.31,Intersección con c/ Pasillo de Santa Isabel,Plaza de Arriola,36.71918415287397,-4.425237178820784,municipal,si
ITS-SEM-19147,semaforo,SEMAFOROACUSTICO_07.40,Intersección Avda. Las Américas,Plaza de la Solidaridad,36.713687037618946,-4.432554000018482,municipal,si
ITS-SEM-19245,semaforo,SEMAFOROACUSTICO_11.06,Intersección Camino San Rafael,Avenida de Juan Xxiii,36.7101110376143,-4.444905000018807,municipal,si
ITS-SEM-19174,semaforo,SEMAFOROACUSTICO_08.30,,Calle Niño Jesús de Praga,36.69675825992235,-4.449644360301152,municipal,si
ITS-SEM-19072,semaforo,SEMAFOROACUSTICO_06.23,Intersección con Cl. Covadonga,Pasaje Covadonga,36.73157141372274,-4.436470270175492,municipal,si
ITS-SEM-19203,semaforo,SEMAFOROACUSTICO_09.17,Intersección con Cl. Los Millones,Calle los Millones,36.72363903763157,-4.445444000018862,municipal,si
ITS-SEM-19247,semaforo,SEMAFOROACUSTICO_11.09,Intersección con c/ Antonio Luis Carrión,Paseo de los Tilos,36.71286882625957,-4.43797700108961,municipal,si
ITS-SEM-19019,semaforo,SEMAFOROACUSTICO_04.22,Intersección con c/ Nazareno del Paso,Avenida de Andalucía,36.71675032220599,-4.42718982698367,municipal,si
ITS-SEM-19039,semaforo,SEMAFOROACUSTICO_05.05,Intersección con Paseo de los Tilos,Paseo de los Tilos,36.71341327614393,-4.434549808520726,municipal,si
ITS-SEM-19171,semaforo,SEMAFOROACUSTICO_08.26,Intersección con Doradilla.,Avenida de Velázquez,36.70041242071998,-4.445042610187243,municipal,si
ITS-SEM-19251,semaforo,SEMAFOROACUSTICO_11.13,Intersección con Cl. Corregidor Paz Guzmán.,Avenida de Juan Xxiii,36.712587691046245,-4.446896016616625,municipal,si
ITS-SEM-19049,semaforo,SEMAFOROACUSTICO_05.19,C/ Cómpeta - C/ Archidona,Calle Cómpeta,36.71918103762589,-4.451515000019019,municipal,si
ITS-SEM-19048,semaforo,SEMAFOROACUSTICO_05.18,Intersección con c/ Corregidor Carlos Garafa,Calle Cómpeta,36.71908955312215,-4.450696706790845,municipal,si
ITS-SEM-19186,semaforo,SEMAFOROACUSTICO_08.47,,Avenida de Velázquez,36.69249307753854,-4.455064180785135,municipal,si
ITS-SEM-19151,semaforo,SEMAFOROACUSTICO_08.05,Intersección con Avda. La Luz,Avenida de Velázquez,36.69548757599882,-4.451082944888943,municipal,si
ITS-SEM-19246,semaforo,SEMAFOROACUSTICO_11.08,Intersección con Cl. Benagalbón,Calle Almogía,36.71619003762202,-4.4540580000190895,municipal,si
ITS-SEM-19272,semaforo,SEMAFOROACUSTICO_12.07,,Calle Emilio Thuillier,36.74320399114522,-4.422222356122515,municipal,si
ITS-SEM-19273,semaforo,SEMAFOROACUSTICO_12.08,Intersección con Cl. Mosen Diego Valera,Calle Emilio Thuillier,36.74660703766079,-4.421842000018283,municipal,si
ITS-SEM-19274,semaforo,SEMAFOROACUSTICO_12.09,Intersección c/ Alcalde Joaquín Quiles,Camino de Casabermeja,36.74999203766513,-4.422315000018299,municipal,si
ITS-SEM-19022,semaforo,SEMAFOROACUSTICO_04.25,Intersección con c/ Eslava,Plaza de la Solidaridad,36.714204607624104,-4.431202411670053,municipal,si
ITS-SEM-19004,semaforo,SEMAFOROACUSTICO_04.07,Intersección con Cl. Córdoba,Calle Córdoba,36.715623681901185,-4.421715438384135,municipal,si
ITS-SEM-19288,semaforo,SEMAFOROACUSTICO_12.30,,Calle Emilio Thuillier,36.74755236674235,-4.421695977692517,municipal,si
ITS-SEM-19207,semaforo,SEMAFOROACUSTICO_10.03,Intersección con c/ Armengual de la Mota,Calle Jaboneros,36.721598557103,-4.428990930337239,municipal,si
ITS-SEM-19073,semaforo,SEMAFOROACUSTICO_06.25,Intersección con Cl. Tejares,Calle Blas de Lezo,36.72833203763754,-4.43460600001858,municipal,si
ITS-SEM-19271,semaforo,SEMAFOROACUSTICO_12.06,Intersección con Cl. Doctor Martos,Calle Emilio Thuillier,36.7424920376556,-4.422364000018282,municipal,si
ITS-SEM-19007,semaforo,SEMAFOROACUSTICO_04.10,Intersección con Cl. Canales,Calle Canales,36.711878129145795,-4.426707029360961,municipal,si
ITS-SEM-19211,semaforo,SEMAFOROACUSTICO_10.07,,Avenida de Barcelona,36.72618006079133,-4.430783647144221,municipal,si
ITS-SEM-19239,semaforo,SEMAFOROACUSTICO_10.38,,Calle Ollerías,36.72672348635089,-4.42351329235698,municipal,si
ITS-SEM-19217,semaforo,SEMAFOROACUSTICO_10.13,,Paseo Martiricos,36.728617037637946,-4.427005000018371,municipal,si
ITS-SEM-19212,semaforo,SEMAFOROACUSTICO_10.08,Intersección con Cl. Dr. Fleming,Calle del Doctor Fleming,36.72781105290807,-4.430258944649075,municipal,si
ITS-SEM-19209,semaforo,SEMAFOROACUSTICO_10.05,Intersección con c/ Lanuza,Calle Pelayo,36.72237467626994,-4.432522058505435,municipal,si
ITS-SEM-19255,semaforo,SEMAFOROACUSTICO_11.21,,Paseo de los Tilos,36.71212774771092,-4.439846945285058,municipal,si
ITS-SEM-19040,semaforo,SEMAFOROACUSTICO_05.07,Cruce con Cl. Horacio Lengo,Calle Horacio Lengo,36.71514474762078,-4.4396327400186735,municipal,si
ITS-SEM-19130,semaforo,SEMAFOROACUSTICO_07.15,Intersección con Cl. Goya,Calle Goya,36.70504449761795,-4.436674118060554,municipal,si
ITS-SEM-19391,semaforo,SEMAFOROACUSTICO_19.04,Cruce con Cl. Arcipreste de Talavera,Calle de Joaquín Vargas,36.69348269759301,-4.494590000020247,municipal,si
ITS-SEM-19076,semaforo,SEMAFOROACUSTICO_00.04,Cruce con Cl. Joselito de Málaga,Camino de los Prados,36.69892474759997,-4.475273940019669,municipal,si
ITS-SEM-19075,semaforo,SEMAFOROACUSTICO_00.03,Cruce con Cl. Paris,Camino de los Prados,36.69902177760012,-4.472533280019584,municipal,si
ITS-SEM-19165,semaforo,SEMAFOROACUSTICO_08.20,Intersección con Avda.Los Guindos,Camino de la Térmica,36.690695764885014,-4.447038173694357,municipal,si
ITS-SEM-19335,semaforo,SEMAFOROACUSTICO_15.09,Intersección con Cl. Pirita,Calle Lope de Rueda,36.73918803765124,-4.481368000019963,municipal,si
ITS-SEM-19351,semaforo,SEMAFOROACUSTICO_15.30,Intersección c/ Escritor Enrique y Castillo,Calle Lope de Rueda,36.73723203764874,-4.479959000019916,municipal,si
ITS-SEM-19070,semaforo,SEMAFOROACUSTICO_06.21,Intersección con c/ Sondalezas,Calle Sondalezas,36.72360871109585,-4.44137871267286,municipal,si
ITS-SEM-19259,semaforo,SEMAFOROACUSTICO_11.25,Intersección con Bulevar Adolfo Suarez,Avenida de Juan Xxiii,36.70692703761024,-4.443067000018754,municipal,si
ITS-SEM-19256,semaforo,SEMAFOROACUSTICO_11.22,Intersección con c/ Stendhal,Calle Almogía,36.71727063524243,-4.454262703676244,municipal,si
ITS-SEM-19361,semaforo,SEMAFOROACUSTICO_15.41,Cruce con Cl. Editor Angel Caffarena,Avenida del Editor Ángel Caffarena,36.72636368763494,-4.4745221700197195,municipal,si
ITS-SEM-19338,semaforo,SEMAFOROACUSTICO_15.12,Intersección con Cl. Oro,Calle Lope de Rueda,36.73991903765215,-4.485645000020106,municipal,si
ITS-SEM-19244,semaforo,SEMAFOROACUSTICO_11.05,Intersección con Cl. La Unión,Avenida de Juan Xxiii,36.70854803761237,-4.4440020000187825,municipal,si
ITS-SEM-19258,semaforo,SEMAFOROACUSTICO_11.24,Intersección con Cl. Bodegueros,Avenida de Juan Xxiii,36.70777903761134,-4.443638000018764,municipal,si
ITS-SEM-19339,semaforo,SEMAFOROACUSTICO_15.13,,Calle Lope de Rueda,36.741409941035414,-4.487746142071117,municipal,si
ITS-SEM-19350,semaforo,SEMAFOROACUSTICO_15.29,Intersección c/ Kandinsky,Calle Kandinsky,36.714605037620025,-4.466611000019447,municipal,si
ITS-SEM-19334,semaforo,SEMAFOROACUSTICO_15.07,Av. Lope de Rueda - C/ Lara Castañeda,Calle Lope de Rueda,36.73576203764691,-4.4789560000198865,municipal,si
ITS-SEM-19333,semaforo,SEMAFOROACUSTICO_15.06,Intersección con Cl. Alcarría,Calle Lope de Rueda,36.73514503764612,-4.47855500001987,municipal,si
ITS-SEM-19336,semaforo,SEMAFOROACUSTICO_15.10,Intersección con Carril de Orozco,Calle Lope de Rueda,36.74012403765246,-4.48292000002002,municipal,si
ITS-SEM-19337,semaforo,SEMAFOROACUSTICO_15.11,Intersección con Cl. Escritora Matilde del Nido,Calle Lope de Rueda,36.74000803765231,-4.484580000020073,municipal,si
ITS-SEM-19343,semaforo,SEMAFOROACUSTICO_15.18,Av. Lope de Rueda - C/ Selenita,Calle Lope de Rueda,36.74743703766165,-4.4927610000203435,municipal,si
ITS-SEM-19045,semaforo,SEMAFOROACUSTICO_05.13,,Calle Virgen de la Cabeza,36.71730045266259,-4.448690414447645,municipal,si
ITS-SEM-19131,semaforo,SEMAFOROACUSTICO_07.17,Intersección con Av. Sor Teresa Prat,Calle Princesa,36.70176723532579,-4.438905715961002,municipal,si
ITS-SEM-19010,semaforo,SEMAFOROACUSTICO_04.13,Intersección con c/ Torregorda,Alameda Principal,36.71724913477357,-4.42363858224786,municipal,si
ITS-SEM-19013,semaforo,SEMAFOROACUSTICO_04.16,Puente de Tetuan,Alameda Principal,36.71681052389456,-4.425280094165027,municipal,si
ITS-SEM-19047,semaforo,SEMAFOROACUSTICO_05.17,Intersección con c/ Competa,Calle Virgen de la Cabeza,36.71903795320854,-4.4491517543982235,municipal,si
ITS-SEM-19008,semaforo,SEMAFOROACUSTICO_04.11,Intersección con Plaza de la Marina,Alameda Principal,36.718031747964524,-4.421095848101685,municipal,si
ITS-SEM-19283,semaforo,SEMAFOROACUSTICO_12.24,Cruce con Cl. Vandelvira,Calle Vandelvira,36.72790354763695,-4.443028810018808,municipal,si
ITS-SEM-19043,semaforo,SEMAFOROACUSTICO_05.11,,Plaza de Manuel Azaña,36.715116258352055,-4.448186159152829,municipal,si
